Provincia,Partido,Localidad,Link Indec,Hasta 512 kbps,Entre 512 Kbps y 1 Mbps,Entre 1 Mbps y 6 Mbps,Entre 6 Mbps y 10 Mbps,Entre 10 Mbps y 20 Mbps,Entre 20 Mbps y 30 Mbps,Mas de 30 Mbps,Otros
CORDOBA,Cruz del Eje,Alto de los Quebrachos,14028010,0,0,6,12,0,0,0,0
CORDOBA,Cruz del Eje,Bañado de Soto,14028020,0,0,6,37,0,0,0,0
CORDOBA,Cruz del Eje,Cruz de Caña,14028040,0,0,0,10,0,0,0,0
CORDOBA,Cruz del Eje,Cruz del Eje,14028050,0,68,1007,2378,90,2,2439,3
CORDOBA,Cruz del Eje,El Brete,14028060,0,18,37,142,0,0,0,0
CORDOBA,Cruz del Eje,Guanaco Muerto,14028080,0,0,11,25,0,0,0,0
CORDOBA,Cruz del Eje,La Banda,14028090,1,0,0,0,0,0,0,0
CORDOBA,Cruz del Eje,La Batea,14028100,0,0,0,1,0,0,0,0
CORDOBA,Cruz del Eje,La Higuera,14028110,0,0,3,43,1,0,0,0
CORDOBA,Cruz del Eje,Las Playas,14028130,0,9,21,76,0,0,0,0
CORDOBA,Cruz del Eje,Los Chañaritos,14028140,0,9,3,1,0,0,0,0
CORDOBA,Cruz del Eje,Media Naranja,14028150,0,15,36,64,0,0,0,0
CORDOBA,Cruz del Eje,Paso Viejo,14028160,0,0,18,132,4,0,0,0
CORDOBA,Cruz del Eje,San Marcos Sierra,14028170,0,0,456,223,24,0,0,0
CORDOBA,Cruz del Eje,Serrezuela,14028180,0,0,15,260,15,0,0,0
CORDOBA,Cruz del Eje,Tuclame,14028190,0,0,2,104,0,0,0,0
CORDOBA,Cruz del Eje,Villa de Soto,14028200,2,2,417,1122,262,25,0,0
CORDOBA,General Roca,Del Campillo,14035010,1,0,1021,204,12,2,2,0
CORDOBA,General Roca,Hipólito Bouchard,14035030,1,0,0,0,0,0,0,0
CORDOBA,General Roca,Huinca Renancó,14035040,0,40,2447,374,102,0,0,0
CORDOBA,General Roca,ITALÓ,14035050,0,0,0,0,0,0,0,171
CORDOBA,General Roca,PINCÉN,14035090,0,0,0,0,0,0,0,9
CORDOBA,General Roca,Santa Magdalena (Est. Jovita),14035110,0,0,1653,0,265,0,0,0
CORDOBA,General Roca,Villa Huidobro,14035120,1,1208,680,0,2,0,0,0
CORDOBA,General Roca,Villa Valeria,14035140,1,0,484,435,0,0,0,0
CORDOBA,General San Martín,Arroyo Algodón,14042010,0,0,350,35,0,0,0,1
CORDOBA,General San Martín,Arroyo Cabral,14042020,1,0,642,2,27,2,0,2
CORDOBA,General San Martín,Ausonia,14042030,0,0,0,0,0,0,0,2
CORDOBA,General San Martín,Chazón,14042040,0,0,330,18,61,0,0,0
CORDOBA,General San Martín,Etruria,14042050,1,1,5,24,4,0,0,0
CORDOBA,General San Martín,La Laguna,14042060,0,0,303,211,10,0,0,0
CORDOBA,General San Martín,La Palestina,14042070,0,0,0,0,0,0,0,1
CORDOBA,General San Martín,La Playosa,14042080,1,0,302,412,5,0,0,0
CORDOBA,General San Martín,Pasco,14042110,0,0,0,0,0,0,0,1
CORDOBA,General San Martín,Silvio Pellico,14042130,0,0,76,22,117,0,0,0
CORDOBA,General San Martín,Ticino,14042140,1,0,0,663,0,0,0,8
CORDOBA,General San Martín,Tío Pujio,14042150,0,7,503,51,53,3,0,2
CORDOBA,General San Martín,Villa María,14042170,0,114,813,725,675,47,10408,3907
CORDOBA,General San Martín,Villa Nueva,14042180,1,9,282,556,153,1,137,1959
CORDOBA,Ischilín,Chuña,14049030,2,0,102,0,0,0,0,0
CORDOBA,Ischilín,Copacabana,14049040,0,0,12,0,0,0,0,0
CORDOBA,Ischilín,Deán Funes,14049050,1,13,505,1138,1648,457,625,1
CORDOBA,Ischilín,Esquina del Alambre,14049060,0,0,0,2,0,0,0,0
CORDOBA,Ischilín,Los Chañaritos,14049120,0,0,100,0,0,0,0,0
CORDOBA,Ischilín,Olivares de San Nicolás,14049090,0,0,0,43,0,0,0,0
CORDOBA,Ischilín,Quilino,14049100,0,3,34,129,30,0,86,0
CORDOBA,Ischilín,Villa Quilino,14049130,0,0,0,0,0,0,30,0
CORDOBA,Juárez Celman,Alejandro Roca (Est. Alejandro),14056010,0,5,145,286,255,0,0,0
CORDOBA,Juárez Celman,Bengolea,14056030,0,0,0,269,0,0,0,0
CORDOBA,Juárez Celman,Carnerillo,14056040,1,0,165,186,505,0,23,2
CORDOBA,Juárez Celman,Charras,14056050,0,0,12,1,0,0,0,0
CORDOBA,Juárez Celman,General Cabrera,14056070,0,5,177,600,101,0,0,0
CORDOBA,Juárez Celman,General Deheza,14056080,0,0,721,371,2663,834,86,71
CORDOBA,Juárez Celman,Huanchillas,14056090,0,0,0,0,1,0,0,1
CORDOBA,Juárez Celman,La Carlota,14056100,0,13,181,641,69,0,0,0
CORDOBA,Juárez Celman,Los Cisnes,14056110,0,0,188,61,0,0,0,0
CORDOBA,Juárez Celman,Olaeta,14056120,0,0,65,0,0,0,0,0
CORDOBA,Juárez Celman,Santa Eufemia,14056150,1,0,46,637,0,0,0,11
CORDOBA,Juárez Celman,Ucacha,14056160,0,1,29,1892,10,0,0,1
CORDOBA,Juárez Celman,Villa Reducción,14056170,0,0,217,14,1,0,0,0
CORDOBA,Marcos Juárez,Alejo Ledesma,14063010,3,0,79,0,0,0,0,1
CORDOBA,Marcos Juárez,Arias,14063020,0,7,108,301,26,0,0,0
CORDOBA,Marcos Juárez,Camilo Aldao,14063030,1,0,991,158,3,0,0,0
CORDOBA,Marcos Juárez,Capitán General Bernardo O'Higgins,14063040,0,0,143,0,30,0,0,0
CORDOBA,Marcos Juárez,Cavanagh,14063050,0,0,275,47,0,0,0,0
CORDOBA,Marcos Juárez,Colonia Italiana,14063070,0,0,199,0,0,0,0,0
CORDOBA,Marcos Juárez,Corral de Bustos,14063090,0,4,4591,2292,43,1238,21,1
CORDOBA,Marcos Juárez,Cruz Alta,14063100,1,4,85,472,95,0,0,1
CORDOBA,Marcos Juárez,General Baldissera,14063110,1,0,451,0,0,0,0,0
CORDOBA,Marcos Juárez,General Roca,14063120,2,0,7,51,46,1058,25,0
CORDOBA,Marcos Juárez,Guatimozín,14063130,1,0,0,0,828,6,0,593
CORDOBA,Marcos Juárez,Inriville,14063140,0,0,98,181,30,0,0,0
CORDOBA,Marcos Juárez,Isla Verde,14063150,0,0,702,116,99,20,15,0
CORDOBA,Marcos Juárez,Leones,14063160,0,4,56,63,62,0,499,0
CORDOBA,Marcos Juárez,Los Surgentes,14063170,1,0,747,14,3,0,0,0
CORDOBA,Marcos Juárez,Marcos Juárez,14063180,0,8,264,108,295,3670,1355,10
CORDOBA,Marcos Juárez,Monte Buey,14063190,0,0,1563,0,0,0,0,0
CORDOBA,Marcos Juárez,Saira,14063210,0,0,0,0,0,255,0,0
CORDOBA,Marcos Juárez,Villa Elisa,14063230,0,17,190,343,479,2,0,0
CORDOBA,Minas,Ciénaga del Coro,14070010,0,0,64,25,0,0,0,0
CORDOBA,Minas,El Chacho,14070020,0,0,25,1,0,0,0,0
CORDOBA,Minas,Estancia de Guadalupe,14070030,0,0,35,0,0,0,0,0
CORDOBA,Minas,La Playa,14070050,0,0,43,10,0,0,0,0
CORDOBA,Minas,San Carlos Minas,14070060,0,0,312,149,32,0,0,0
CORDOBA,Minas,Tosno,14070080,0,0,29,0,0,0,0,0
CORDOBA,OTROS,OTROS,Sin Datos,0,1,267,4,1,0,0,2315
CORDOBA,Pocho,Chancani,14077010,0,0,85,0,12,0,0,0
CORDOBA,Pocho,Las Palmas,14077020,0,0,9,0,0,0,0,0
CORDOBA,Pocho,Los Talares,14077030,0,0,39,0,0,0,0,0
CORDOBA,Pocho,Salsacate,14077040,1,0,326,101,31,0,0,0
CORDOBA,Pocho,San Gerónimo,14077050,0,0,11,0,0,0,0,0
CORDOBA,Pocho,Tala Cañada,14077060,0,0,39,0,0,0,0,0
CORDOBA,Pocho,Taninga,14077070,0,0,19,0,0,0,0,0
CORDOBA,Pocho,Villa de Pocho,14077080,0,0,40,0,0,0,0,0
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,14084010,0,9,1499,696,364,22,7,1
CORDOBA,Presidente Roque Sáenz Peña,La Cesira,14084020,1,0,430,19,1,0,1,0
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,14084030,0,26,770,548,174,2,422,735
CORDOBA,Presidente Roque Sáenz Peña,Leguizamón,14084040,0,0,0,1,0,0,0,0
CORDOBA,Presidente Roque Sáenz Peña,Melo,14084050,0,0,410,1,0,0,0,0
CORDOBA,Presidente Roque Sáenz Peña,Río Bamba,14084060,0,0,0,28,1,0,0,0
CORDOBA,Presidente Roque Sáenz Peña,Rosales,14084070,0,0,109,23,0,0,0,0
CORDOBA,Presidente Roque Sáenz Peña,Serrano,14084090,1,0,1113,0,1,0,0,0
CORDOBA,Punilla,Bialet Massé,14091020,0,6,458,581,109,0,0,0
CORDOBA,Punilla,Cabalango,14091030,0,1,195,10,1,0,0,0
CORDOBA,Punilla,Capilla del Monte,14091040,0,17,899,1143,142,0,0,91
CORDOBA,Punilla,Casa Grande,14091050,0,6,38,9,0,0,0,4
CORDOBA,Punilla,Charbonier,14091060,0,0,87,2,0,0,0,13
CORDOBA,Punilla,Cosquín,14091070,0,21,756,452,152,2,398,1
CORDOBA,Punilla,Cuesta Blanca,14091080,0,1,36,1,2,0,0,0
CORDOBA,Punilla,Estancia Vieja,14091090,0,3,197,15,1,0,0,0
CORDOBA,Punilla,Huerta Grande,14091100,0,2,24,6,0,0,39,4
CORDOBA,Punilla,La Cumbre,14091110,0,6,454,615,84,0,0,8
CORDOBA,Punilla,La Falda,14091120,0,45,453,407,159,5,495,0
CORDOBA,Punilla,Las Jarillas,14091130,0,0,4,0,0,0,0,0
CORDOBA,Punilla,Los Cocos,14091140,0,0,48,206,0,0,0,3
CORDOBA,Punilla,Mayu Sumaj,14091160,0,1,39,8,1,0,17,0
CORDOBA,Punilla,San Antonio de Arredondo,14091180,0,2,95,14,2,0,184,0
CORDOBA,Punilla,San Esteban,14091190,0,0,50,44,5,0,0,4
CORDOBA,Punilla,San Roque,14091200,0,6,189,37,2,0,0,0
CORDOBA,Punilla,Santa María de Punilla,14091210,0,17,417,815,98,0,0,3
CORDOBA,Punilla,Tala Huasi,14091220,0,0,11,2,2,0,0,0
CORDOBA,Punilla,Tanti,14091230,0,0,310,60,3,0,0,225
CORDOBA,Punilla,Valle Hermoso,14091240,0,14,258,613,62,0,32,0
CORDOBA,Punilla,Villa Carlos Paz,14091250,2,181,1213,710,328,18,2907,0
CORDOBA,Punilla,Villa Giardino,14091270,0,1,1253,17,511,6,116,1
CORDOBA,Punilla,Villa Parque Siquimán,14091290,0,2,226,49,8,0,0,0
CORDOBA,Punilla,Villa Río Icho Cruz,14091300,0,2,128,17,0,0,0,0
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,0,5,266,91,174,0,0,0
CORDOBA,Río Cuarto,Achiras,14098010,0,0,260,29,7,0,0,0
CORDOBA,Río Cuarto,Adelia María,14098020,0,0,350,84,2093,0,110,368
CORDOBA,Río Cuarto,Alcira (Est. Gigena),14098030,1,4,282,728,277,17,3,0
CORDOBA,Río Cuarto,ALPA CORRAL,14098040,0,0,0,0,0,0,0,160
CORDOBA,Río Cuarto,Berrotarán,14098050,0,3,1819,463,71,0,1,40
CORDOBA,Río Cuarto,Bulnes,14098060,1,0,50,0,0,0,0,0
CORDOBA,Río Cuarto,Chaján,14098070,1,0,0,0,0,0,0,0
CORDOBA,Río Cuarto,Chucul,14098080,0,1,77,12,2,0,0,3
CORDOBA,Río Cuarto,Coronel Baigorria,14098090,0,0,0,0,0,0,0,1
CORDOBA,Río Cuarto,Coronel Moldes,14098100,0,4,83,323,28,0,0,1340
CORDOBA,Río Cuarto,Elena,14098110,0,0,107,663,30,0,1,1
CORDOBA,Río Cuarto,La Carolina,14098120,2,0,58,13,1,0,0,0
CORDOBA,Río Cuarto,Las Acequias,14098150,0,0,422,1,0,0,0,0
CORDOBA,Río Cuarto,LAS ALBAHACAS,14098160,0,0,3,5,0,0,0,14
CORDOBA,Río Cuarto,Las Higueras,14098170,0,1,445,382,75,0,21,0
CORDOBA,Río Cuarto,Las Peñas,14098180,0,0,27,7,0,0,0,0
CORDOBA,Río Cuarto,Las Vertientes,14098190,0,0,31,38,2,0,0,0
CORDOBA,Río Cuarto,OTROS,Sin Datos,0,0,0,0,0,0,0,31
CORDOBA,Río Cuarto,Río Cuarto,14098230,3,154,1699,2807,2282,81,15349,12
CORDOBA,Río Cuarto,Sampacho,14098240,0,2,269,467,56,0,0,1074
CORDOBA,Río Cuarto,San Basilio,14098250,1,0,551,0,350,0,0,1
CORDOBA,Río Cuarto,Santa Catalina (Est. Holmberg),14098260,0,2,42,343,63,0,0,0
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,1,4,2870,352,584,0,0,1
CORDOBA,Río Cuarto,VILLA EL CHACAY,14098300,0,0,0,0,0,0,0,4
CORDOBA,Río Cuarto,Washington,14098320,0,0,38,0,0,0,0,0
CORDOBA,Río Primero,Cañada de Machado,14105020,0,0,11,0,0,0,0,0
CORDOBA,Río Primero,Diego de Rojas,14105060,0,0,0,0,2,0,0,0
CORDOBA,Río Primero,Esquina,14105090,1,0,0,0,0,0,47,0
CORDOBA,Río Primero,La Para,14105110,1,0,0,1321,1,0,0,0
CORDOBA,Río Primero,La Puerta,14105130,0,0,20,66,15,0,0,0
CORDOBA,Río Primero,La Quinta,14105140,0,0,0,21,0,0,0,0
CORDOBA,Río Primero,Montecristo,14105190,1,0,996,437,242,42,16,1
CORDOBA,Río Primero,OTROS,Sin Datos,0,0,20,0,0,0,0,0
CORDOBA,Río Primero,Piquillín,14105210,0,0,19,105,24,0,0,0
CORDOBA,Río Primero,Río Primero,14105240,0,4,1845,157,52,0,0,0
CORDOBA,Río Primero,Santa Rosa de Río Primero,14105260,0,0,964,0,0,522,5,17
CORDOBA,Río Primero,Villa Fontana,14105270,0,0,0,255,0,150,0,0
CORDOBA,Río Seco,Cerro Colorado,14112010,0,34,26,0,0,0,0,0
CORDOBA,Río Seco,Rayo Cortado,14112080,0,35,22,0,0,0,0,0
CORDOBA,Río Seco,Sebastián Elcano,14112110,0,0,0,2,0,0,0,0
CORDOBA,Río Seco,Villa de María,14112130,0,534,745,0,0,0,0,0
CORDOBA,Río Segundo,Calchín,14119010,0,0,802,156,0,0,0,27
CORDOBA,Río Segundo,Capilla del Carmen,14119030,0,0,1,0,158,0,1,3
CORDOBA,Río Segundo,Carrilobo,14119040,1,16,270,385,7,0,0,0
CORDOBA,Río Segundo,Colazo,14119050,1,0,0,0,0,0,0,2
CORDOBA,Río Segundo,Costasacate,14119070,0,0,209,77,4,0,0,1
CORDOBA,Río Segundo,Laguna Larga,14119090,0,9,786,511,104,0,0,1
CORDOBA,Río Segundo,Las Junturas,14119100,1,0,79,29,0,0,468,0
CORDOBA,Río Segundo,Los Chañaritos,14119110,0,0,66,4,2,0,0,0
CORDOBA,Río Segundo,Luque,14119120,0,0,17,26,6,1079,0,1
CORDOBA,Río Segundo,Manfredi,14119130,0,0,11,48,10,0,0,4
CORDOBA,Río Segundo,Oncativo,14119150,0,7,2783,307,50,0,0,2
CORDOBA,Río Segundo,Pilar,14119160,0,139,2383,1158,172,0,0,2
CORDOBA,Río Segundo,Pozo del Molle,14119170,0,0,1886,6,0,0,0,0
CORDOBA,Río Segundo,Rincón,14119180,0,0,0,0,148,0,1,3
CORDOBA,Río Segundo,Río Segundo,14119190,0,213,3371,1152,56,0,0,0
CORDOBA,Río Segundo,Santiago Temple,14119200,1,0,714,100,9,0,0,0
CORDOBA,Río Segundo,Villa del Rosario,14119210,0,6,82,69,4723,1333,112,1126
CORDOBA,San Alberto,Arroyo Los Patos,14126020,0,0,8,35,20,0,0,0
CORDOBA,San Alberto,El Huayco,14126030,0,1,20,40,11,0,0,0
CORDOBA,San Alberto,La Cortadera,14126040,0,0,0,1,0,0,0,0
CORDOBA,San Alberto,Las Calles,14126050,0,19,20,19,0,0,0,0
CORDOBA,San Alberto,Las Rabonas,14126070,0,18,26,8,0,0,0,3
CORDOBA,San Alberto,Mina Clavero,14126090,0,66,603,1246,320,8,0,0
CORDOBA,San Alberto,Nono,14126110,0,1,115,149,126,0,0,0
CORDOBA,San Alberto,San Huberto,14126130,0,0,15,15,0,0,0,0
CORDOBA,San Alberto,San Lorenzo,14126140,0,0,0,20,0,0,0,0
CORDOBA,San Alberto,San Pedro,14126160,0,179,122,0,108,0,0,0
CORDOBA,San Alberto,San Vicente,14126170,0,0,25,1,8,0,0,0
CORDOBA,San Alberto,Sauce Arriba,14126180,0,21,0,0,0,0,0,0
CORDOBA,San Alberto,Villa Cura Brochero,14126200,0,0,15,167,123,0,0,0
CORDOBA,San Alberto,Villa Sarmiento,14126210,0,261,96,0,67,0,0,0
CORDOBA,San Javier,Conlara,14133010,0,0,23,1,0,0,0,0
CORDOBA,San Javier,Cruz Caña,14133030,0,0,33,8,0,0,0,0
CORDOBA,San Javier,Dos Arroyos,14133040,0,0,5,0,0,0,0,0
CORDOBA,San Javier,El Pantanillo,14133050,0,0,3,0,0,0,0,1
CORDOBA,San Javier,La Paz,14133060,1,120,72,64,0,0,0,12
CORDOBA,San Javier,La Población,14133070,0,0,53,14,0,0,0,11
CORDOBA,San Javier,La Ramada,14133080,0,0,12,2,0,0,0,0
CORDOBA,San Javier,La Travesía,14133090,0,0,31,11,0,0,0,7
CORDOBA,San Javier,Las Chacras,14133095,0,0,0,1,0,0,0,0
CORDOBA,San Javier,Las Tapias,14133100,0,77,71,2,97,0,0,0
CORDOBA,San Javier,Loma Bola,14133105,0,0,8,10,0,0,0,2
CORDOBA,San Javier,Los Cerrillos,14133110,0,49,14,0,1,0,0,0
CORDOBA,San Javier,Los Hornillos,14133120,0,22,69,188,30,0,0,0
CORDOBA,San Javier,Los Molles,14133130,0,0,28,8,0,0,0,0
CORDOBA,San Javier,Los Romeros,14133040,0,0,7,2,0,0,0,0
CORDOBA,San Javier,Luyaba,14133150,0,47,50,23,0,0,0,4
CORDOBA,San Javier,Quebracho Ladeado,14133155,0,0,8,2,0,0,0,0
CORDOBA,San Javier,Quebrada de los Pozos,14133160,1,27,27,0,26,0,0,1
CORDOBA,San Javier,San Javier y Yacanto,14133170,0,38,95,81,0,0,0,66
CORDOBA,San Javier,San José,14133180,0,0,57,0,12,0,0,0
CORDOBA,San Javier,Villa de las Rosas,14133190,0,26,173,43,83,0,0,4
CORDOBA,San Javier,Villa Dolores,14133200,0,1465,2547,370,830,234,397,2
CORDOBA,San Javier,Villa La Viña,14133210,0,0,6,0,0,0,0,0
CORDOBA,San Justo,Alicia,14140010,1,0,404,585,242,37,1,1
CORDOBA,San Justo,Altos de Chipión,14140020,1,0,606,0,0,0,0,0
CORDOBA,San Justo,Arroyito,14140030,1,6,3703,1879,659,0,1767,1
CORDOBA,San Justo,Brinkmann,14140050,0,3,92,117,31,1318,603,0
CORDOBA,San Justo,Colonia Anita,14140060,0,0,4,0,0,0,0,0
CORDOBA,San Justo,Colonia Las Pichanas,14140080,0,0,9,23,0,0,0,11
CORDOBA,San Justo,Colonia Marina,14140090,1,0,37,0,437,40,4,1
CORDOBA,San Justo,Colonia San Bartolomé,14140110,0,0,58,237,108,0,0,0
CORDOBA,San Justo,Colonia Vignaud,14140150,0,0,108,0,0,17,19,0
CORDOBA,San Justo,Devoto,14140160,0,3,72,417,63,0,0,1
CORDOBA,San Justo,El Arañado,14140170,1,0,49,490,2,0,0,4
CORDOBA,San Justo,El Fortín,14140180,0,0,52,394,37,0,0,37
CORDOBA,San Justo,El Fuertecito,14140190,0,0,9,0,0,0,0,0
CORDOBA,San Justo,El Tío,14140200,0,0,413,87,160,19,0,0
CORDOBA,San Justo,Estación Luxardo,14140210,0,0,36,0,0,0,0,0
CORDOBA,San Justo,Freyre,14140220,0,152,1233,832,301,143,29,0
CORDOBA,San Justo,La Francia,14140230,0,0,663,14,474,78,5,0
CORDOBA,San Justo,La Paquita,14140240,0,0,295,43,10,0,0,0
CORDOBA,San Justo,La Tordilla,14140250,0,0,446,34,0,0,0,0
CORDOBA,San Justo,Las Varas,14140260,0,0,0,148,9,0,2,0
CORDOBA,San Justo,Las Varillas,14140270,1,8,211,6803,27,0,333,0
CORDOBA,San Justo,Marull,14140280,1,0,0,126,18,592,35,0
CORDOBA,San Justo,Miramar,14140290,0,0,484,0,550,94,0,0
CORDOBA,San Justo,Morteros,14140300,0,2,540,126,81,0,4727,432
CORDOBA,San Justo,Plaza Luxardo,14140310,0,0,6,0,0,0,0,0
CORDOBA,San Justo,Plaza San Francisco,14140320,0,0,9,0,0,0,0,0
CORDOBA,San Justo,Porteña,14140330,0,0,873,902,172,5,5,40
CORDOBA,San Justo,Quebracho Herrado,14140340,0,0,0,0,0,0,0,22
CORDOBA,San Justo,Sacanta,14140350,1,0,1140,95,53,0,12,0
CORDOBA,San Justo,San Francisco,14140360,0,186,1244,1136,420,9,1893,1225
CORDOBA,San Justo,Saturnino María Laspiur,14140370,1,254,476,21,7,0,0,0
CORDOBA,San Justo,Seeber,14140380,0,0,66,0,0,0,0,0
CORDOBA,San Justo,Toro Pujio,14140390,0,0,65,12,0,0,0,0
CORDOBA,San Justo,Transito,Sin Datos,0,0,0,0,0,0,42,0
CORDOBA,San Justo,Tránsito,14140400,0,0,67,1014,95,0,68,0
CORDOBA,San Justo,Villa Concepción del Tío,14140420,0,0,314,43,20,0,0,0
CORDOBA,San Justo,Villa del Tránsito,14140430,0,0,0,45,6,0,0,0
CORDOBA,San Justo,Villa San Esteban,14140440,0,0,24,4,0,0,0,0
CORDOBA,Santa María,Alta Gracia,14147010,0,30,1261,1130,2292,46,298,0
CORDOBA,Santa María,Anisacate,14147020,0,21,285,169,23,0,0,0
CORDOBA,Santa María,Despeñaderos,14147080,0,1,1449,94,0,0,0,0
CORDOBA,Santa María,José de la Quintana,14147115,0,6,6,1,0,0,0,0
CORDOBA,Santa María,La Carbonada,14147130,0,93,959,1651,147,0,0,0
CORDOBA,Santa María,La Cumbrecita,14147280,0,0,2,0,0,0,0,0
CORDOBA,Santa María,La Donosa,14147280,0,0,74,0,0,0,0,0
CORDOBA,Santa María,La Paisanita,14147150,0,0,3,21,8,0,0,0
CORDOBA,Santa María,Malagueño,14147210,0,2,769,222,34,0,0,0
CORDOBA,Santa María,Monte Ralo,14147220,0,18,7,2,0,0,0,0
CORDOBA,Santa María,Potrero de Garay,14147230,0,0,338,564,54,0,0,0
CORDOBA,Santa María,San Nicolás,14147260,0,0,1,2,2,0,0,0
CORDOBA,Santa María,Toledo,14147280,0,0,664,19,1,0,0,0
CORDOBA,Santa María,Valle de Anisacate,14147300,0,0,62,0,0,0,0,0
CORDOBA,Santa María,Villa Ciudad de América (Loteo Diego de Rojas),14147310,0,0,90,159,17,0,0,0
CORDOBA,Santa María,Villa del Prado,14147320,0,0,49,0,0,0,0,0
CORDOBA,Santa María,Villa La Bolsa,14147330,0,0,53,0,0,0,0,0
CORDOBA,Santa María,Villa Los Aromos,14147340,0,0,69,85,3,0,0,0
CORDOBA,Santa María,Villa Parque Santa Ana,14147350,0,0,38,182,40,0,0,0
CORDOBA,Santa María,Villa San Isidro - José de la Quintana,14147360,0,5,60,1,0,0,0,0
CORDOBA,Sobremonte,Caminiaga,14154010,0,0,0,1,0,0,0,0
CORDOBA,Sobremonte,San Francisco del Chañar,14154050,1,0,0,0,2,0,0,0
CORDOBA,Tercero Arriba,Almafuerte,14161010,0,7,526,1695,1345,131,238,0
CORDOBA,Tercero Arriba,Colonia Almada,14161020,0,0,0,0,0,1,0,0
CORDOBA,Tercero Arriba,Corralito,14161030,1,0,46,20,20,95,7,267
CORDOBA,Tercero Arriba,Dalmacio Vélez,14161040,0,0,428,3,29,0,0,0
CORDOBA,Tercero Arriba,General Fotheringham,14161050,0,0,42,25,3,0,0,0
CORDOBA,Tercero Arriba,Hernando,14161060,0,2,2506,746,125,0,3,3
CORDOBA,Tercero Arriba,James Craik,14161070,0,3,1074,364,68,12,0,2
CORDOBA,Tercero Arriba,Las Isletillas,14161080,0,0,8,0,0,0,0,0
CORDOBA,Tercero Arriba,Las Perdices,14161090,1,0,707,226,35,0,0,0
CORDOBA,Tercero Arriba,Oliva,14161110,0,6,221,1990,405,889,10,2
CORDOBA,Tercero Arriba,Pampayasta Norte,14161120,0,0,0,1,0,0,0,0
CORDOBA,Tercero Arriba,Pampayasta Sur,14161130,1,0,0,0,3,0,0,0
CORDOBA,Tercero Arriba,Punta del Agua,14161140,0,0,0,0,0,0,1,0
CORDOBA,Tercero Arriba,Río Tercero,14161150,0,23,440,729,132,9,1182,2
CORDOBA,Tercero Arriba,Tancacha,14161160,1,0,46,1441,12,0,0,0
CORDOBA,Tercero Arriba,Villa Ascasubi,14161170,0,0,396,405,11,0,0,0
CORDOBA,Totoral,Las Peñas,14168060,0,150,81,31,0,0,0,0
CORDOBA,Totoral,Sarmiento,14168090,0,0,10,39,16,0,0,0
CORDOBA,Totoral,Sinsacate,14168110,0,3,46,12,4,5,614,1
CORDOBA,Totoral,Villa del Totoral,14168120,0,0,563,2325,33,359,61,0
CORDOBA,Tulumba,Las Arrias,14175050,0,0,0,7,0,0,0,0
CORDOBA,Tulumba,Rosario del Saladillo,14175070,0,0,0,0,1,0,0,0
CORDOBA,Tulumba,San José de la Dormida,14175080,1,1,276,104,0,0,0,0
CORDOBA,Tulumba,San Pedro Norte,14175100,0,30,30,0,0,0,0,0
CORDOBA,Tulumba,Villa Tulumba,14175110,0,96,73,2,0,0,0,0
CORDOBA,Unión,Alto Alegre,14182020,0,0,0,164,132,0,0,0
CORDOBA,Unión,Ballesteros,14182040,0,0,612,108,11,0,0,1
CORDOBA,Unión,Ballesteros Sur,14182050,0,0,70,1,0,0,0,0
CORDOBA,Unión,Bell Ville,14182060,0,30,227,176,125,2824,1036,26
CORDOBA,Unión,Benjamín Gould,14182070,0,0,76,0,0,0,0,0
CORDOBA,Unión,Canals,14182080,0,2,449,113,534,0,8,0
CORDOBA,Unión,Chilibroste,14182090,0,0,150,2,0,0,0,1
CORDOBA,Unión,Cintra,14182100,1,0,374,17,0,0,0,1
CORDOBA,Unión,Colonia Bismarck,14182110,0,0,22,0,0,0,0,0
CORDOBA,Unión,Idiazabal,14182130,1,0,420,23,9,7,0,2
CORDOBA,Unión,Justiniano Posse,14182140,0,0,0,1,2680,160,28,1
CORDOBA,Unión,Laborde,14182150,0,0,28,68,73,0,0,0
CORDOBA,Unión,Monte Maíz,14182170,0,0,1518,1150,71,0,4,36
CORDOBA,Unión,Morrison,14182180,0,0,387,174,166,0,0,440
CORDOBA,Unión,Noetinger,14182190,0,0,720,265,150,0,0,4
CORDOBA,Unión,Ordóñez,14182200,0,0,241,514,130,0,12,0
CORDOBA,Unión,Pascanas,14182210,0,0,0,256,0,0,0,0
CORDOBA,Unión,Pueblo Italiano,14182220,1,0,76,2,0,0,0,0
CORDOBA,Unión,Ramón J. Cárcano,14182230,0,0,20,0,0,0,0,0
CORDOBA,Unión,San Antonio de Litín,14182240,0,0,421,7,0,0,0,1
CORDOBA,Unión,San Marcos,14182250,0,1,15,80,22,0,0,3
CORDOBA,Unión,Viamonte,14182270,0,0,4,19,6,0,0,0
CORDOBA,Unión,Wenceslao Escalante,14182290,1,2,99,23,2,0,0,0
CORRIENTES,Bella Vista,Bella Vista,18007010,2,15,1428,735,76,2,0,300
CORRIENTES,Berón de Astrada,Berón de Astrada,18014010,1,0,0,0,0,0,0,0
CORRIENTES,Capital,Corrientes,18021020,2,880,6657,4337,2793,3201,16622,51
